Properties at Lat: -43.400000 Lon: 172.800000
Depth 	 Vp 	 Vs 	 Rho
-1170.500000 	 2.500000 	 0.983550 	 2.093100
-1173.500000 	 2.500000 	 0.983550 	 2.093100
-1176.500000 	 2.500000 	 0.983550 	 2.093100
-1179.500000 	 2.500000 	 0.983550 	 2.093100
-1182.500000 	 2.500000 	 0.983550 	 2.093100
-1185.500000 	 2.500000 	 0.983550 	 2.093100
-1188.500000 	 2.500000 	 0.983550 	 2.093100
-1191.500000 	 2.500000 	 0.983550 	 2.093100
-1194.500000 	 2.500000 	 0.983550 	 2.093100
-1197.500000 	 2.500000 	 0.983550 	 2.093100
-1200.500000 	 2.500000 	 0.983550 	 2.093100
-1203.500000 	 2.500000 	 0.983550 	 2.093100
-1206.500000 	 2.500000 	 0.983550 	 2.093100
-1209.500000 	 2.500000 	 0.983550 	 2.093100
-1212.500000 	 2.500000 	 0.983550 	 2.093100
-1215.500000 	 2.500000 	 0.983550 	 2.093100
-1218.500000 	 2.500000 	 0.983550 	 2.093100
-1221.500000 	 2.500000 	 0.983550 	 2.093100
-1224.500000 	 2.500000 	 0.983550 	 2.093100
-1227.500000 	 2.500000 	 0.983550 	 2.093100
-1230.500000 	 2.500000 	 0.983550 	 2.093100
-1233.500000 	 2.500000 	 0.983550 	 2.093100
-1236.500000 	 2.500000 	 0.983550 	 2.093100
-1239.500000 	 2.500000 	 0.983550 	 2.093100
-1242.500000 	 2.500000 	 0.983550 	 2.093100
-1245.500000 	 2.500000 	 0.983550 	 2.093100
-1248.500000 	 2.500000 	 0.983550 	 2.093100
-1251.500000 	 2.500000 	 0.983550 	 2.093100
-1254.500000 	 2.500000 	 0.983550 	 2.093100
-1257.500000 	 2.500000 	 0.983550 	 2.093100
-1260.500000 	 2.500000 	 0.983550 	 2.093100
-1263.500000 	 2.500000 	 0.983550 	 2.093100
-1266.500000 	 2.500000 	 0.983550 	 2.093100
-1269.500000 	 2.500000 	 0.983550 	 2.093100
-1272.500000 	 2.500000 	 0.983550 	 2.093100
-1275.500000 	 2.500000 	 0.983550 	 2.093100
-1278.500000 	 2.500000 	 0.983550 	 2.093100
