Properties at Lat: -43.552000 Lon: 171.850000
Depth 	 Vp 	 Vs 	 Rho
-618.500000 	 2.000000 	 0.608600 	 1.905000
-621.500000 	 2.000000 	 0.608600 	 1.905000
-624.500000 	 2.000000 	 0.608600 	 1.905000
-627.500000 	 2.000000 	 0.608600 	 1.905000
-630.500000 	 2.000000 	 0.608600 	 1.905000
-633.500000 	 2.000000 	 0.608600 	 1.905000
-636.500000 	 2.000000 	 0.608600 	 1.905000
-639.500000 	 2.000000 	 0.608600 	 1.905000
-642.500000 	 2.000000 	 0.608600 	 1.905000
-645.500000 	 2.000000 	 0.608600 	 1.905000
-648.500000 	 2.000000 	 0.608600 	 1.905000
-651.500000 	 2.000000 	 0.608600 	 1.905000
-654.500000 	 2.000000 	 0.608600 	 1.905000
-657.500000 	 2.000000 	 0.608600 	 1.905000
-660.500000 	 2.000000 	 0.608600 	 1.905000
-663.500000 	 2.000000 	 0.608600 	 1.905000
-666.500000 	 2.000000 	 0.608600 	 1.905000
-669.500000 	 2.000000 	 0.608600 	 1.905000
-672.500000 	 2.000000 	 0.608600 	 1.905000
-675.500000 	 2.000000 	 0.608600 	 1.905000
-678.500000 	 2.000000 	 0.608600 	 1.905000
-681.500000 	 2.000000 	 0.608600 	 1.905000
-684.500000 	 2.500000 	 0.983550 	 2.093100
-687.500000 	 2.500000 	 0.983550 	 2.093100
-690.500000 	 2.500000 	 0.983550 	 2.093100
-693.500000 	 2.500000 	 0.983550 	 2.093100
-696.500000 	 2.500000 	 0.983550 	 2.093100
-699.500000 	 2.500000 	 0.983550 	 2.093100
-702.500000 	 2.500000 	 0.983550 	 2.093100
-705.500000 	 2.500000 	 0.983550 	 2.093100
-708.500000 	 2.500000 	 0.983550 	 2.093100
-711.500000 	 2.500000 	 0.983550 	 2.093100
-714.500000 	 2.500000 	 0.983550 	 2.093100
-717.500000 	 2.500000 	 0.983550 	 2.093100
-720.500000 	 2.500000 	 0.983550 	 2.093100
-723.500000 	 2.500000 	 0.983550 	 2.093100
-726.500000 	 2.500000 	 0.983550 	 2.093100
-729.500000 	 2.500000 	 0.983550 	 2.093100
-732.500000 	 2.500000 	 0.983550 	 2.093100
-735.500000 	 2.500000 	 0.983550 	 2.093100
-738.500000 	 2.500000 	 0.983550 	 2.093100
-741.500000 	 2.500000 	 0.983550 	 2.093100
-744.500000 	 2.500000 	 0.983550 	 2.093100
-747.500000 	 2.500000 	 0.983550 	 2.093100
-750.500000 	 2.500000 	 0.983550 	 2.093100
-753.500000 	 2.500000 	 0.983550 	 2.093100
-756.500000 	 2.500000 	 0.983550 	 2.093100
-759.500000 	 2.500000 	 0.983550 	 2.093100
-762.500000 	 2.500000 	 0.983550 	 2.093100
-765.500000 	 2.500000 	 0.983550 	 2.093100
-768.500000 	 2.500000 	 0.983550 	 2.093100
-771.500000 	 2.500000 	 0.983550 	 2.093100
-774.500000 	 2.500000 	 0.983550 	 2.093100
-777.500000 	 2.500000 	 0.983550 	 2.093100
-780.500000 	 2.500000 	 0.983550 	 2.093100
-783.500000 	 2.500000 	 0.983550 	 2.093100
-786.500000 	 2.500000 	 0.983550 	 2.093100
-789.500000 	 2.500000 	 0.983550 	 2.093100
-792.500000 	 2.500000 	 0.983550 	 2.093100
-795.500000 	 2.500000 	 0.983550 	 2.093100
-798.500000 	 2.500000 	 0.983550 	 2.093100
-801.500000 	 2.500000 	 0.983550 	 2.093100
-804.500000 	 2.500000 	 0.983550 	 2.093100
-807.500000 	 2.500000 	 0.983550 	 2.093100
-810.500000 	 2.500000 	 0.983550 	 2.093100
-813.500000 	 2.500000 	 0.983550 	 2.093100
-816.500000 	 2.500000 	 0.983550 	 2.093100
-819.500000 	 2.500000 	 0.983550 	 2.093100
-822.500000 	 2.500000 	 0.983550 	 2.093100
-825.500000 	 2.500000 	 0.983550 	 2.093100
-828.500000 	 2.500000 	 0.983550 	 2.093100
-831.500000 	 2.500000 	 0.983550 	 2.093100
-834.500000 	 2.500000 	 0.983550 	 2.093100
-837.500000 	 2.500000 	 0.983550 	 2.093100
-840.500000 	 2.500000 	 0.983550 	 2.093100
-843.500000 	 2.500000 	 0.983550 	 2.093100
-846.500000 	 2.500000 	 0.983550 	 2.093100
-849.500000 	 2.500000 	 0.983550 	 2.093100
